Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,home_points_5,away_points_5,home_weighted,away_weighted,home_diff_5,away_diff_5,home_home_points,away_away_points,elo_home,elo_away,rest_home,rest_away
E0,2015-05-12,Chelsea,Bournemouth,0,1,A,0,1,0,5,-2,-2,0,0,1490.28774368332,1490.56721209952,63,63
E0,2015-05-12,Arsenal,Sunderland,3,1,H,3,1,15,5,3,-4,3,0,1510.0,1490.56721209952,32,63
E0,2015-06-12,Newcastle,Liverpool,2,0,H,0,1,0,5,-5,0,0,1,1490.28774368332,1500.2794684162,94,63
E0,2015-07-11,West Ham,Everton,1,1,D,2,4,9,17,0,4,0,0,1499.464720737727,1509.71225631668,60,92
E0,2015-07-11,Leicester,Watford,2,1,H,6,4,27,19,4,2,0,1,1519.1615372333526,1509.4486316557848,60,60
E0,2015-07-11,Norwich,Swansea,1,0,H,0,1,0,4,-3,-3,0,0,1480.5591926621232,1490.5589364493228,60,60
E0,2015-07-11,Stoke,Chelsea,1,0,H,6,0,27,0,3,-3,3,0,1519.457343693448,1480.295787429199,60,60
E0,2015-07-11,Sunderland,Southampton,0,1,A,1,7,4,26,-6,4,1,3,1481.3963660476695,1518.3192323419005,60,60
E0,2015-07-11,Bournemouth,Newcastle,0,1,A,4,3,19,15,-1,-3,1,0,1500.2716628315018,1500.5752493823488,60,29
E0,2015-07-11,Man United,West Brom,2,0,H,1,1,5,5,-3,-2,1,0,1490.5594056267419,1490.8464817503077,60,60
E0,2015-07-12,Everton,Crystal Palace,1,1,D,5,3,18,15,4,2,4,0,1509.4258736829229,1510.0,1,124
E0,2015-08-08,Bournemouth,Aston Villa,0,1,A,4,1,15,5,-2,-3,1,1,1490.280400752608,1481.6495463061042,28,88
E0,2015-08-08,Chelsea,Swansea,2,2,D,0,1,0,3,-4,-4,0,0,1471.669720711185,1480.5672255386928,28,28
E0,2015-08-08,Everton,Watford,2,2,D,6,4,18,15,4,1,5,1,1509.4423983516217,1500.007387815898,27,28
E0,2015-08-08,Leicester,Sunderland,4,2,H,9,1,36,3,5,-7,3,0,1528.8820501445184,1472.4551088019323,28,28
E0,2015-08-08,Man United,Tottenham,1,0,H,4,5,19,18,-1,2,4,2,1500.567668339895,1509.1778265125286,28,88
E0,2015-08-08,Norwich,Crystal Palace,1,3,A,3,4,15,17,-2,2,3,1,1490.8469289771515,1509.983950948237,28,27
E0,2015-08-11,Arsenal,Tottenham,1,1,D,6,5,27,13,5,1,6,2,1519.4412619330124,1499.2249604078827,91,3
E0,2015-08-11,Aston Villa,Man City,0,0,D,4,3,19,12,-2,3,0,0,1491.602990950011,1500.2721370224783,3,91
E0,2015-08-11,Liverpool,Crystal Palace,1,2,A,1,7,4,28,-2,4,0,4,1490.2879816746863,1519.163009277418,60,3
E0,2015-09-08,Arsenal,West Ham,0,2,A,7,3,26,12,5,0,7,2,1518.8600458041396,1499.7595830216292,28,59
E0,2015-09-08,Newcastle,Southampton,2,2,D,6,10,27,34,-2,5,3,6,1510.2790265088322,1527.0067715556584,59,59
E0,2015-09-08,Stoke,Liverpool,0,1,A,9,1,36,3,4,-3,6,1,1528.334932849244,1481.117163571812,59,28
E0,2015-10-08,West Brom,Man City,0,3,A,1,4,4,14,-4,3,1,1,1481.1262069994889,1500.0298465872927,89,58
E0,2015-12-09,Watford,Swansea,1,0,H,5,2,16,7,1,-4,3,1,1500.2710738635694,1480.3185553136884,123,123
E0,2015-12-09,Arsenal,Stoke,2,0,H,7,9,19,27,3,3,7,3,1508.310843468581,1516.9842018948025,92,92
E0,2015-12-09,Crystal Palace,Man City,0,1,A,10,7,36,25,5,6,3,4,1528.0723179301613,1509.2153858152135,120,62
E0,2015-12-09,Everton,Chelsea,3,1,H,7,1,17,5,4,-4,6,0,1509.1709036541686,1471.925755517061,123,123
E0,2015-12-09,Man United,Liverpool,3,1,H,7,4,30,17,0,-2,7,4,1510.8154378927152,1492.1458482190058,123,92
E0,2015-12-09,Norwich,Bournemouth,3,1,H,3,4,12,11,-4,-3,3,3,1481.397180390822,1480.0320358797117,123,123
E0,2015-12-09,West Brom,Southampton,0,0,D,1,11,3,29,-7,5,1,7,1471.6697612200348,1526.5394958179436,62,92
E0,2015-12-12,West Ham,Stoke,0,0,D,6,9,24,18,2,1,1,3,1510.0056583952219,1507.0295691025071,95,3
E0,2015-12-12,Sunderland,Watford,0,1,A,1,8,2,26,-9,2,1,2,1464.2993451672785,1509.6974247038254,126,3
E0,2015-12-12,Norwich,Everton,1,1,D,6,7,24,25,-2,2,6,1,1491.3578885755123,1518.1029897643716,3,3
E0,2015-12-12,Man City,Swansea,2,1,H,10,2,33,5,7,-5,3,1,1519.4546569676554,1471.1621374959175,3,3
E0,2015-12-12,Bournemouth,Man United,2,1,H,4,10,7,38,-3,2,1,0,1470.357904703714,1520.278600512077,3,3
E0,2015-12-12,Crystal Palace,Southampton,1,0,H,10,9,26,23,4,3,3,8,1517.5301040966403,1525.0172238505895,3,3
E0,2016-01-03,Aston Villa,Everton,1,3,A,5,7,20,23,-2,2,1,2,1491.8524572616323,1517.356706526556,145,22
E0,2016-01-03,Bournemouth,Southampton,2,0,H,6,6,18,14,-2,0,4,8,1481.7849310487438,1515.0957502755152,22,22
E0,2016-01-03,Leicester,West Brom,2,2,D,12,2,42,7,7,-7,6,0,1537.2720827288615,1473.2360391219977,148,25
E0,2016-01-03,Norwich,Chelsea,1,2,A,7,1,23,4,-1,-6,7,0,1492.126157554701,1463.2470720666627,22,25
E0,2016-01-03,Sunderland,Crystal Palace,2,2,D,1,10,1,31,-6,3,1,7,1455.598620875775,1527.7455673740078,22,22
E0,2016-01-05,Man United,Leicester,1,1,D,10,13,28,35,4,7,10,6,1509.175174891572,1535.4495678236851,24,2
E0,2016-01-05,Southampton,Man City,4,2,H,5,10,8,38,-2,3,4,7,1504.4532085838357,1528.0735693759473,2,24
E0,2016-01-05,Swansea,Liverpool,3,1,H,1,4,3,13,-6,-4,1,4,1462.7856851650804,1482.9538088776558,24,27
E0,2016-02-01,West Ham,Liverpool,2,0,H,7,3,23,9,2,-6,2,4,1509.9200017546968,1472.6779057596327,51,27
E0,2016-02-01,Watford,Man City,1,2,A,10,10,33,28,3,3,6,7,1518.152799112068,1517.7012535816364,51,27
E0,2016-02-01,Sunderland,Aston Villa,3,1,H,1,5,5,15,-6,-2,2,4,1457.6458352897753,1482.5852128590252,29,29
E0,2016-02-01,Norwich,Southampton,1,0,H,7,5,16,18,0,-1,7,5,1481.2968596653777,1515.1320117428775,29,27
E0,2016-02-01,Man United,Swansea,2,1,H,10,4,23,17,4,-1,11,1,1509.9299743700992,1473.3655192982476,27,27
E0,2016-02-01,Leicester,Bournemouth,0,0,D,11,6,27,27,6,-1,7,3,1534.7163729577708,1492.7407665283718,27,29
E0,2016-02-01,Arsenal,Newcastle,1,0,H,10,7,27,26,5,-2,10,3,1518.560430946,1510.7601180367492,54,146
E0,2016-02-01,West Brom,Stoke,2,1,H,3,7,10,14,-5,0,2,4,1475.0077921319437,1507.1127605224688,29,51
E0,2016-02-02,West Ham,Aston Villa,2,0,H,9,5,31,10,4,-3,5,4,1518.8521747108405,1472.1760764325888,1,1
E0,2016-02-02,West Brom,Swansea,1,1,D,5,4,22,13,-4,-1,5,1,1485.929226252495,1464.6681291463092,1,1
E0,2016-02-02,Sunderland,Man City,0,1,A,4,12,19,33,-2,4,5,10,1468.3624179562446,1527.4261223540032,1,1
E0,2016-02-02,Norwich,Tottenham,0,3,A,7,6,24,13,0,1,7,3,1492.2676466101805,1499.7895026979215,1,175
E0,2016-02-02,Leicester,Liverpool,2,0,H,9,3,21,6,3,-6,8,3,1533.5140620014238,1463.9991384511304,1,1
E0,2016-02-02,Crystal Palace,Bournemouth,1,2,A,10,7,26,26,3,0,6,4,1525.7548745168665,1493.908958371492,30,1
E0,2016-02-02,Arsenal,Southampton,0,0,D,10,4,32,13,3,-2,10,2,1528.3359576073349,1504.4748707922572,1,1
E0,2016-02-02,Man United,Stoke,3,0,H,10,4,28,7,3,-3,13,4,1518.881432995917,1496.503803801804,1,1
E0,2016-02-03,West Ham,Tottenham,1,0,H,11,6,37,22,6,2,8,6,1527.5167530670765,1509.2918249342958,1,1
E0,2016-02-03,Stoke,Newcastle,1,0,H,1,7,3,19,-7,-3,6,3,1487.414662724718,1501.2655602822733,1,2
E0,2016-02-03,Man United,Watford,1,0,H,10,7,33,23,5,0,13,5,1528.2382422095714,1508.1398025942956,1,2
E0,2016-02-03,Liverpool,Man City,3,0,H,3,12,3,36,-7,2,0,12,1456.1945998508284,1535.5107260131647,1,1
E0,2016-02-03,Arsenal,Swansea,1,2,A,8,4,27,14,1,-1,8,2,1527.6502580472556,1465.2617826413123,1,1
E0,2016-02-04,Stoke,Swansea,2,2,D,4,7,17,25,-5,1,9,4,1497.8131125389993,1476.7082912184571,1,1
E0,2016-02-04,Norwich,Newcastle,3,2,H,7,7,17,12,-1,1,7,3,1482.4841092132988,1491.1661941189675,2,1
E0,2016-02-04,Liverpool,Tottenham,1,1,D,3,5,15,16,-5,1,3,5,1468.4386522741665,1500.0874344514739,1,1
E0,2016-02-04,Bournemouth,Man City,0,4,A,10,9,34,24,2,-2,7,9,1504.5106983093935,1523.6038661214639,2,1
E0,2016-02-04,West Ham,Crystal Palace,2,2,D,13,7,41,16,7,0,11,8,1536.9926780600392,1514.8408337203364,1,2
E0,2016-02-04,Sunderland,West Brom,0,0,D,4,6,15,22,-2,-2,4,1,1460.0462187626415,1485.318045402734,2,2
E0,2016-02-04,Aston Villa,Chelsea,0,4,A,4,4,5,18,-5,-3,1,3,1463.7555737913253,1473.766119836729,2,32
E0,2016-02-04,Arsenal,Watford,4,0,H,7,7,19,16,0,0,7,5,1515.8736281676604,1498.9874350686218,1,1
E0,2016-02-05,Chelsea,Tottenham,2,2,D,7,5,29,16,2,1,1,5,1483.199069633062,1499.204957106609,1,1
E0,2016-03-01,Crystal Palace,Chelsea,0,3,A,5,8,14,27,-1,3,6,6,1515.4592984580054,1483.6594304751256,26,25
E0,2016-03-01,Everton,Tottenham,1,1,D,9,6,31,16,4,2,9,6,1526.3592305365098,1498.7578192320143,58,25
E0,2016-03-02,Everton,Newcastle,3,0,H,9,4,27,5,4,-2,7,3,1525.5664651323582,1481.2113173880934,1,27
E0,2016-03-02,Watford,Chelsea,0,0,D,6,10,9,34,-4,6,6,9,1489.7458449025617,1494.2598875215576,27,1
E0,2016-03-04,Man United,Everton,1,0,H,10,11,38,33,4,7,13,5,1537.660407025956,1534.2967121005893,30,2
E0,2016-03-04,Leicester,Southampton,1,0,H,9,4,27,14,4,-2,11,2,1541.5395396561014,1505.1409244949427,31,31
E0,2016-05-03,Watford,Leicester,0,1,A,4,9,8,33,-5,3,7,7,1489.8757621830043,1550.4957192951304,62,60
E0,2016-05-03,Tottenham,Arsenal,2,2,D,6,10,15,27,2,6,3,0,1499.5279063542275,1525.3879867935832,63,89
E0,2016-05-03,Swansea,Norwich,1,0,H,8,7,23,25,2,-2,4,0,1477.2975910017235,1492.7339477023663,89,89
E0,2016-05-03,Newcastle,Bournemouth,1,3,A,1,10,1,24,-6,0,4,7,1472.727457884137,1495.0596913118902,62,89
E0,2016-05-03,Man City,Aston Villa,4,0,H,9,1,30,1,1,-10,6,4,1532.7841422044737,1454.0436207626472,89,89
E0,2016-05-03,Everton,West Ham,2,3,A,8,11,22,33,4,5,9,5,1524.678378203988,1536.3559592694148,60,89
E0,2016-05-03,Chelsea,Stoke,1,1,D,11,5,29,18,8,-3,2,4,1494.1337089478784,1497.20641298897,62,89
E0,2016-05-03,Southampton,Sunderland,1,1,D,4,5,10,16,-2,0,7,0,1496.4389753799153,1460.7723202928094,60,89
E0,2016-06-02,Newcastle,West Brom,1,0,H,0,7,0,21,-8,1,4,2,1463.3693474696795,1484.6127356955838,30,119
E0,2016-06-02,Liverpool,Sunderland,2,2,D,4,6,17,16,-3,1,4,1,1469.3470662121397,1461.766153899898,119,30
E0,2016-06-02,Man City,Leicester,1,3,A,12,11,36,39,7,4,9,10,1540.5558285655798,1558.538414745708,30,30
E0,2016-06-02,Southampton,West Ham,1,0,H,5,13,11,37,0,6,8,8,1495.4159975326602,1545.7424700545598,30,30
E0,2016-06-02,Aston Villa,Norwich,2,0,H,0,6,0,18,-14,-3,1,0,1446.4834251592636,1482.5902660706429,30,30
E0,2016-06-02,Stoke,Everton,0,3,A,5,7,18,14,-3,3,10,5,1497.1205209977416,1515.0143594969347,30,30
E0,2016-06-02,Swansea,Crystal Palace,1,1,D,8,5,30,9,1,-3,7,9,1487.7415929513688,1504.5465719769477,30,93
E0,2016-06-02,Tottenham,Watford,1,0,H,4,1,14,4,-1,-7,4,4,1500.27084783758,1481.6030524999308,30,30
E0,2016-06-03,West Brom,Man United,1,0,H,6,13,14,43,0,6,6,0,1474.306797057211,1547.5635951282984,1,91
E0,2016-06-03,Crystal Palace,Liverpool,1,2,A,3,5,9,18,-4,-1,6,3,1504.0771418363322,1469.128904636959,1,1
E0,2016-07-02,Chelsea,Man United,1,1,D,9,12,23,30,7,5,3,0,1494.2221461736722,1535.8206987237836,60,29
E0,2016-07-02,Bournemouth,Arsenal,0,2,A,10,8,29,22,1,4,6,1,1504.1500910175087,1524.6663142023367,60,60
E0,2016-07-05,Sunderland,Chelsea,3,2,H,6,7,15,19,1,3,5,10,1461.9780391835895,1495.413760133693,33,3
E0,2016-07-05,Leicester,Everton,3,1,H,13,7,43,22,6,4,11,8,1567.749537650268,1524.227948048258,33,33
E0,2016-07-05,Crystal Palace,Stoke,2,1,H,2,5,6,13,-5,-5,3,2,1493.0746296289037,1487.6350921806147,32,33
E0,2016-07-05,Norwich,Man United,0,1,A,6,10,12,23,-4,4,7,1,1471.8699051782314,1534.662908857648,33,3
E0,2016-07-05,Bournemouth,West Brom,1,1,D,7,8,19,23,-3,1,6,2,1494.7399099904642,1486.3845966568397,3,32
E0,2016-07-05,Aston Villa,Newcastle,0,0,D,3,3,15,15,-10,-6,4,3,1457.5189383566633,1473.9800205192653,33,33
E0,2016-07-05,West Ham,Swansea,1,4,A,10,9,24,27,3,2,11,5,1534.6278340948538,1488.2249022830836,33,33
E0,2016-08-05,Tottenham,Southampton,1,2,A,7,5,25,21,1,-1,7,1,1509.734061953261,1506.8544633230094,64,64
E0,2016-08-05,Liverpool,Watford,2,0,H,8,1,28,3,2,-7,5,4,1479.8170287849764,1472.4109633230644,63,64
E0,2016-08-05,Man City,Arsenal,2,2,D,9,8,24,29,4,5,9,4,1531.0729473149684,1533.807086942163,64,34
E0,2016-09-04,West Ham,Arsenal,3,3,D,7,8,14,26,-2,5,10,5,1523.300135409771,1533.7306585395197,61,30
E0,2016-09-04,Swansea,Chelsea,1,0,H,11,6,33,12,5,2,8,10,1499.2310328581214,1484.767740500917,61,61
E0,2016-09-04,Southampton,Newcastle,3,1,H,8,4,31,17,1,-5,11,1,1516.647165931439,1473.5201835307466,30,61
E0,2016-09-04,Man City,West Brom,2,1,H,7,6,20,20,3,0,10,3,1531.151640554862,1486.6181190555335,30,61
E0,2016-09-04,Crystal Palace,Norwich,1,0,H,5,3,19,6,-3,-6,6,0,1502.918079946732,1463.6578084709472,61,61
E0,2016-09-04,Aston Villa,Bournemouth,1,2,A,4,7,17,17,-8,-3,5,10,1457.9923721926705,1494.499471090695,61,61
E0,2016-09-04,Watford,Everton,1,1,D,1,6,2,15,-8,2,7,7,1462.905412208987,1515.721304282183,30,61
E0,2016-10-04,Liverpool,Stoke,4,1,H,11,5,35,8,6,-3,8,2,1489.6038973662958,1478.0746884336927,60,91
E0,2016-10-04,Sunderland,Leicester,0,2,A,6,15,24,45,0,8,8,13,1472.9374366569136,1576.5033966860226,91,91
E0,2016-10-04,Tottenham,Man United,3,0,H,6,10,18,28,0,2,7,4,1499.6511823400167,1542.6472031031253,60,91
E0,2016-10-05,West Ham,Man United,3,2,H,5,7,12,18,-3,-2,8,4,1523.6002598373911,1531.735478280371,31,1
E0,2016-11-05,Liverpool,Chelsea,1,1,D,11,3,39,6,6,-2,11,7,1499.272181806881,1475.4587727534556,32,62
E0,2016-11-05,Sunderland,Everton,3,0,H,6,4,18,14,-1,-1,7,7,1465.8330445897107,1514.2552025688983,32,62
E0,2016-11-05,Norwich,Watford,4,2,H,3,2,3,6,-4,-4,6,3,1455.034450047443,1464.4139732123451,62,62
E0,2016-12-01,Newcastle,Man United,3,3,D,4,4,13,11,-6,-4,7,4,1465.002748264163,1521.7958884323032,88,57
E0,2016-12-01,Aston Villa,Crystal Palace,1,0,H,4,7,13,29,-7,-2,4,9,1449.0392808452361,1511.792863734155,88,88
E0,2016-12-01,Bournemouth,West Ham,1,3,A,7,7,25,22,-3,-2,7,8,1503.198437911436,1533.834367463621,88,57
E0,2016-12-03,Stoke,Southampton,1,2,A,2,10,3,38,-7,3,7,4,1468.6840454387686,1525.4122078832415,60,90
E0,2016-12-03,Norwich,Man City,0,0,D,3,10,15,28,-3,7,9,9,1465.304348860258,1539.876836617669,28,90
E0,2016-12-03,Bournemouth,Swansea,3,2,H,7,11,18,37,-1,5,4,8,1494.0779325998303,1508.8149861423642,2,90
