Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,home_points_5,away_points_5,home_weighted,away_weighted,home_diff_5,away_diff_5,home_home_points,away_away_points,elo_home,elo_away,rest_home,rest_away
E0,2003-10-25,Liverpool,Leeds,3,1,H,6,3,9,12,0,-10,4,3,1489.6794821789738,1473.0367735297996,7,7
E0,2003-10-25,Bolton,Birmingham,0,1,A,6,8,12,18,-2,1,6,7,1481.1153644509072,1526.6965499889866,7,6
E0,2003-10-26,Charlton,Arsenal,1,1,D,9,11,36,39,0,3,4,10,1510.0697431887158,1563.9977269554888,6,8
E0,2003-10-26,Tottenham,Middlesbrough,0,0,D,7,6,30,15,0,-2,6,4,1493.3586924283625,1466.0310060855154,7,8
E0,2003-11-01,Southampton,Man City,0,2,A,7,5,22,15,2,2,10,7,1514.1552770909736,1506.7535408401593,7,7
E0,2003-11-01,Newcastle,Aston Villa,1,1,D,12,6,42,15,5,0,7,1,1514.4143335354406,1485.3697554871012,7,7
E0,2003-11-01,Middlesbrough,Wolves,2,0,H,7,8,14,30,0,-3,3,2,1466.793485057116,1480.0765903891752,6,7
E0,2003-11-01,Tottenham,Bolton,0,1,A,8,3,28,6,2,-5,7,2,1492.573756435132,1472.41982105113,6,7
E0,2003-11-01,Leeds,Arsenal,1,4,A,3,11,9,33,-8,3,5,11,1463.7884153602195,1562.5011991894935,7,6
E0,2003-11-01,Everton,Chelsea,0,1,A,5,10,15,27,0,2,8,10,1480.4964613036693,1551.657958666449,7,7
E0,2003-11-01,Man United,Portsmouth,3,0,H,10,3,28,12,5,-6,10,3,1542.6226263631322,1489.2292460520728,7,7
E0,2003-11-02,Fulham,Liverpool,1,2,A,10,6,27,18,5,0,8,7,1526.2769671565472,1499.200832559213,8,8
E0,2003-11-02,Leicester,Blackburn,2,0,H,0,3,0,3,-8,-5,5,5,1445.8572249089848,1462.3507020416037,8,8
E0,2003-11-03,Birmingham,Charlton,1,2,A,8,10,25,32,0,2,9,10,1535.1469258793484,1511.6095691232913,9,8
E0,2003-11-08,Wolves,Birmingham,1,1,D,8,5,22,17,0,-3,7,10,1469.9930956148567,1524.470500798921,7,5
E0,2003-11-08,Arsenal,Tottenham,2,1,H,13,8,37,20,6,3,13,5,1569.5429659961114,1481.9943293028707,7,7
E0,2003-11-08,Aston Villa,Middlesbrough,0,2,A,4,7,14,22,-1,1,9,5,1486.1799406815749,1477.1756173949846,7,7
E0,2003-11-08,Bolton,Southampton,0,0,D,5,4,18,15,-4,-2,6,6,1482.6953278121703,1503.942270220436,7,7
E0,2003-11-08,Charlton,Fulham,3,1,H,13,7,37,17,4,2,5,10,1521.979567512821,1515.49922720336,5,6
E0,2003-11-08,Portsmouth,Leeds,6,1,H,3,3,9,6,-8,-9,9,3,1480.991380621322,1456.5555383263234,7,7
E0,2003-11-09,Liverpool,Man United,1,2,A,6,12,27,33,0,8,7,12,1509.6695942641904,1551.0978262626384,7,8
E0,2003-11-09,Man City,Leicester,0,3,A,7,3,25,15,4,-5,8,0,1516.6726277332368,1456.3315890531883,8,7
E0,2003-11-09,Chelsea,Newcastle,5,0,H,10,13,32,35,2,6,13,8,1559.4186805472943,1513.5803053331479,8,8
E0,2003-11-10,Blackburn,Everton,2,1,H,0,5,0,10,-8,0,3,2,1452.1774753737068,1472.5164852351722,8,9
E0,2003-11-22,Birmingham,Arsenal,0,3,A,6,13,17,39,0,6,6,11,1522.9589513439741,1577.0751269882635,14,14
E0,2003-11-22,Everton,Wolves,2,0,H,2,8,5,19,-5,0,5,2,1462.235808404168,1471.5483564466736,12,14
E0,2003-11-22,Leeds,Bolton,0,2,A,3,5,3,18,-10,-4,4,5,1447.5234321013381,1483.3061027777942,14,14
E0,2003-11-22,Leicester,Charlton,1,1,D,6,13,27,39,1,5,7,10,1467.721964708002,1531.7930699520252,13,14
E0,2003-11-22,Man United,Blackburn,2,1,H,12,3,36,15,6,-5,10,4,1559.6617570393244,1462.7622113290533,13,12
E0,2003-11-22,Middlesbrough,Liverpool,0,0,D,7,6,30,21,2,0,6,9,1487.1395019664349,1500.856375331505,14,13
E0,2003-11-22,Newcastle,Man City,3,0,H,10,6,22,18,0,1,8,7,1505.1369490269335,1504.9531268970836,13,13
E0,2003-11-22,Southampton,Chelsea,0,1,A,5,10,16,37,-1,6,9,10,1503.3490110544064,1568.1069480987449,14,13
E0,2003-11-23,Tottenham,Aston Villa,2,1,H,7,4,12,10,2,-2,4,2,1474.6646431579973,1475.9208334330276,15,15
E0,2003-11-24,Fulham,Portsmouth,2,0,H,4,6,10,21,-2,-1,5,2,1505.9678581820608,1490.2892179327791,16,16
E0,2003-11-29,Wolves,Newcastle,1,1,D,5,10,11,27,-3,2,8,7,1461.5758557040047,1515.1316582012278,7,7
E0,2003-11-29,Portsmouth,Leicester,0,2,A,6,7,15,26,-2,3,9,3,1481.014055473117,1469.5454552305737,5,7
E0,2003-11-29,Charlton,Leeds,0,1,A,11,0,31,0,4,-13,8,3,1530.0203666810833,1438.5497140885336,7,7
E0,2003-11-29,Aston Villa,Southampton,1,0,H,3,5,6,11,-3,-1,8,6,1466.1734873774146,1495.1916059441933,6,7
E0,2003-11-29,Blackburn,Tottenham,1,0,H,3,7,12,20,-5,0,3,5,1455.6740206586771,1484.7007990629622,7,6
E0,2003-11-29,Bolton,Everton,2,0,H,7,5,28,18,-2,0,6,2,1492.0249889698996,1472.5037809122437,7,7
E0,2003-11-30,Arsenal,Fulham,0,0,D,13,6,41,21,8,0,13,10,1585.2934081979733,1515.5168967152972,8,6
E0,2003-11-30,Chelsea,Man United,1,0,H,12,12,42,39,7,4,13,12,1576.0385540132697,1566.9428964106214,8,8
E0,2003-11-30,Liverpool,Birmingham,3,1,H,7,5,20,11,1,-3,7,10,1500.47311725076,1514.5040650036592,8,8
E0,2003-11-30,Man City,Middlesbrough,0,1,A,6,8,12,28,-1,3,7,8,1495.2460047935017,1487.5341003196586,8,8
E0,2003-12-06,Tottenham,Wolves,5,2,H,4,5,13,11,-2,-3,7,2,1474.1776330689506,1463.1052216731823,7,7
E0,2003-12-06,Newcastle,Liverpool,1,1,D,8,10,22,28,1,4,11,7,1513.6453100254168,1510.876740991466,7,6
E0,2003-12-06,Middlesbrough,Portsmouth,0,0,D,11,3,35,9,5,-5,7,1,1497.4618572343045,1470.6840824625776,6,7
E0,2003-12-06,Man United,Aston Villa,4,0,H,9,5,27,18,2,-2,10,2,1557.484449942511,1477.0067593072777,6,7
E0,2003-12-06,Leicester,Arsenal,1,1,D,10,11,34,33,6,7,7,11,1479.5782274393825,1583.3116513637556,7,6
E0,2003-12-06,Fulham,Bolton,2,1,H,7,10,20,36,1,4,7,8,1517.4437927322556,1501.463713947336,6,7
E0,2003-12-06,Birmingham,Blackburn,0,4,A,4,6,6,24,-5,-3,5,3,1504.3996660192997,1466.5075401075367,6,7
E0,2003-12-06,Leeds,Chelsea,1,1,D,3,15,15,45,-11,9,3,10,1450.7823102925838,1585.7768197346388,7,6
E0,2003-12-07,Everton,Man City,0,0,D,4,3,13,6,-2,-6,8,4,1463.3353897329362,1485.0240747864475,8,7
E0,2003-12-07,Southampton,Charlton,3,2,H,4,8,6,20,-2,2,6,10,1484.6686814137722,1517.446816898665,8,8
E0,2003-12-13,Chelsea,Bolton,1,2,A,13,10,35,26,8,4,15,7,1582.1680576790832,1492.1969335976157,7,7
E0,2003-12-13,Leicester,Birmingham,0,2,A,11,1,29,2,7,-10,5,7,1482.478250619024,1493.3133466609238,7,7
E0,2003-12-13,Liverpool,Southampton,1,2,A,8,4,23,17,2,-3,9,5,1510.954131774889,1495.6093228833804,7,6
E0,2003-12-13,Man United,Man City,3,1,H,12,4,33,8,8,-5,12,4,1565.2086725107315,1484.4185101743374,7,6
E0,2003-12-13,Middlesbrough,Charlton,0,0,D,11,7,29,12,5,1,5,10,1496.692653391279,1506.8191096738879,7,6
E0,2003-12-13,Newcastle,Tottenham,4,0,H,6,6,19,24,-2,1,11,4,1513.5656258896809,1483.859051297668,7,7
E0,2003-12-13,Portsmouth,Everton,1,2,A,4,4,11,14,-2,-2,6,1,1471.4312741202525,1463.9588306530422,7,6
E0,2003-12-14,Leeds,Fulham,3,2,H,4,7,17,28,-9,0,4,8,1454.4833660890747,1526.9841731521935,8,8
E0,2003-12-14,Aston Villa,Wolves,3,2,H,4,2,13,6,-6,-7,8,2,1469.4922477797707,1453.7018554417862,8,8
E0,2003-12-14,Arsenal,Blackburn,1,0,H,11,9,27,33,7,3,11,3,1580.488261395135,1477.2775459913694,8,8
E0,2003-12-20,Blackburn,Aston Villa,0,2,A,9,6,24,24,4,-5,6,2,1470.3503491599085,1479.03807641725,6,6
E0,2003-12-20,Bolton,Arsenal,1,1,D,10,11,31,31,4,5,8,11,1504.389587349691,1587.6020236957206,7,6
E0,2003-12-20,Charlton,Newcastle,0,0,D,5,8,10,28,0,2,7,7,1506.5361090205688,1522.7126794632472,7,7
E0,2003-12-20,Everton,Leicester,3,2,H,7,8,25,18,0,3,8,6,1473.8798939885785,1472.7900086904835,7,7
E0,2003-12-20,Fulham,Chelsea,0,1,A,7,10,21,22,0,6,7,8,1515.261801180877,1569.6348538114064,6,7
E0,2003-12-21,Southampton,Portsmouth,3,0,H,7,4,28,7,0,0,6,1,1505.7504457678933,1461.2162330646527,8,8
E0,2003-12-21,Tottenham,Man United,1,2,A,6,12,18,36,-2,7,10,12,1474.9727100455439,1572.9243689640523,8,8
E0,2003-12-22,Man City,Leeds,1,1,D,1,7,4,28,-9,-5,7,3,1476.9122046806735,1466.5403365321845,9,8
E0,2003-12-26,Portsmouth,Tottenham,2,0,H,1,6,3,12,-8,-2,6,4,1452.7372660354192,1467.7195912451205,5,5
E0,2003-12-26,Man United,Everton,3,2,H,12,10,39,33,7,2,12,4,1579.9856062317886,1483.8485246709681,5,6
E0,2003-12-26,Liverpool,Bolton,3,1,H,5,10,15,26,0,4,6,9,1500.512759619211,1506.7398654586787,13,6
E0,2003-12-26,Leicester,Newcastle,1,1,D,5,9,10,25,-1,7,5,8,1463.108190924975,1522.260779674324,6,6
E0,2003-12-26,Leeds,Aston Villa,0,0,D,8,9,26,33,0,-1,4,5,1466.8301919505368,1488.507893600671,4,6
E0,2003-12-26,Arsenal,Wolves,3,0,H,9,2,25,4,4,-6,13,1,1585.3157561621701,1444.429800593427,6,12
E0,2003-12-26,Charlton,Chelsea,4,2,H,3,10,10,27,-2,2,8,10,1507.0013719906422,1577.8461782125792,6,6
E0,2003-12-26,Blackburn,Middlesbrough,2,2,D,6,9,15,23,1,3,6,10,1460.600349947477,1496.9840337271971,6,13
E0,2003-12-26,Birmingham,Man City,2,1,H,4,2,16,8,-7,-6,2,4,1502.7233236206253,1476.6137669669881,13,4
E0,2003-12-26,Fulham,Southampton,2,0,H,7,9,14,36,1,3,6,5,1506.8141310178796,1514.475622259567,6,5
E0,2003-12-28,Wolves,Leeds,3,1,H,1,9,2,23,-9,2,8,4,1438.4261436489217,1467.453317970982,2,2
E0,2003-12-28,Tottenham,Charlton,0,1,A,3,5,6,22,-5,0,7,8,1457.5885998849133,1519.0126511521726,2,2
E0,2003-12-28,Newcastle,Blackburn,0,1,A,7,7,21,14,4,2,11,3,1520.6216865613999,1461.6437452293314,2,2
E0,2003-12-28,Man City,Liverpool,2,2,D,2,8,6,25,-4,3,5,5,1467.6279951858496,1510.6919709434067,2,2
E0,2003-12-28,Middlesbrough,Man United,0,1,A,7,12,19,42,1,7,6,12,1495.9703520537182,1587.28708093154,2,2
E0,2003-12-28,Chelsea,Portsmouth,3,0,H,7,4,17,17,-1,-4,12,1,1566.1688153276814,1463.168224921023,2,2
E0,2003-12-28,Bolton,Leicester,2,2,D,7,5,16,10,0,-1,6,6,1496.8536112924642,1464.794477389066,2,2
E0,2003-12-28,Aston Villa,Fulham,3,0,H,10,7,29,22,0,1,8,7,1487.9026349273195,1517.0346107254777,2,2
E0,2003-12-28,Everton,Birmingham,1,0,H,7,6,23,27,-1,-6,8,7,1476.7407727311318,1511.9732416504216,2,2
E0,2003-12-29,Southampton,Arsenal,0,1,A,9,9,27,31,2,4,9,9,1504.5492745364133,1591.4692847684207,3,3
E0,2004-01-06,Aston Villa,Portsmouth,2,1,H,10,4,34,13,2,-5,10,1,1498.7391610886407,1456.2356948195504,9,9
E0,2004-01-07,Southampton,Leicester,0,0,D,9,3,18,10,2,-3,6,7,1497.000114573478,1465.6883379919618,9,10
E0,2004-01-07,Wolves,Blackburn,2,2,D,4,7,16,22,-5,2,11,6,1449.2596744140394,1472.9967019292267,10,10
E0,2004-01-07,Tottenham,Birmingham,4,1,H,3,6,3,21,-5,-4,6,7,1449.3383343803328,1501.2772078020437,10,10
E0,2004-01-07,Newcastle,Leeds,1,0,H,6,6,14,14,3,-1,8,4,1508.9402843287096,1456.9301409375475,10,10
E0,2004-01-07,Bolton,Man United,1,2,A,5,15,14,45,-2,9,6,12,1495.933485209652,1594.5190401674975,10,10
E0,2004-01-07,Man City,Charlton,1,1,D,3,8,9,32,-3,2,5,8,1468.8611673748305,1527.0337203634492,10,10
E0,2004-01-07,Everton,Arsenal,1,1,D,10,11,31,37,2,5,10,11,1487.751382899102,1598.8153273690884,10,9
E0,2004-01-07,Chelsea,Liverpool,0,1,A,7,8,25,22,1,3,12,6,1573.288122668126,1509.4937677068742,10,10
E0,2004-01-07,Middlesbrough,Fulham,2,1,H,6,6,12,15,0,-2,6,4,1488.5397645085582,1506.5085115428133,10,10
E0,2004-01-10,Portsmouth,Man City,4,2,H,3,3,9,11,-6,-3,9,4,1447.7012009672596,1470.5200352763472,4,3
E0,2004-01-10,Leeds,Tottenham,0,1,A,5,3,8,15,-2,-5,5,3,1448.6547587482416,1460.8222178736341,3,3
E0,2004-01-10,Fulham,Everton,2,1,H,3,10,9,26,-4,2,9,4,1496.2940578912928,1490.843447386463,3,3
E0,2004-01-10,Liverpool,Aston Villa,1,0,H,8,13,29,39,2,7,9,5,1520.978768475684,1507.5218794740456,3,4
E0,2004-01-10,Blackburn,Bolton,3,4,A,5,5,20,9,-2,-2,7,9,1472.3341013403092,1488.697226285662,3,3
E0,2004-01-10,Birmingham,Southampton,2,1,H,6,7,15,14,-5,1,4,5,1490.1180534682608,1496.101321236668,3,3
E0,2004-01-10,Arsenal,Middlesbrough,4,1,H,11,6,31,21,5,0,13,11,1595.8039707567698,1499.056485999653,3,3
E0,2004-01-10,Charlton,Wolves,2,0,H,9,4,29,17,3,-5,8,0,1525.4213210739006,1449.9418199624902,3,3
E0,2004-01-11,Leicester,Chelsea,0,4,A,3,6,12,18,-3,0,6,10,1466.561465046815,1561.4723339133586,4,4
E0,2004-01-11,Man United,Newcastle,0,0,D,15,8,45,23,6,4,15,6,1601.5640599761684,1517.4543947499906,4,4
E0,2004-01-17,Wolves,Man United,1,0,H,4,13,13,35,-4,4,9,12,1442.2955820627333,1599.1893988832335,7,6
E0,2004-01-17,Bolton,Portsmouth,1,0,H,5,6,19,21,-2,-3,6,1,1497.9533567271833,1458.3570370833158,7,7
E0,2004-01-17,Everton,Charlton,0,1,A,7,11,16,35,0,5,11,6,1481.2833525782357,1533.282390972061,7,7
E0,2004-01-17,Man City,Blackburn,1,1,D,3,5,8,15,-3,-2,3,7,1460.1700989909505,1462.8047220229591,7,7
