Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,home_points_5,away_points_5,home_weighted,away_weighted,home_diff_5,away_diff_5,home_home_points,away_away_points,elo_home,elo_away,rest_home,rest_away
E0,2012-09-15,Fulham,West Brom,3,0,H,3,7,9,28,1,5,3,1,1490.0397380303423,1519.729011851456,14,14
E0,2012-09-15,Aston Villa,Swansea,2,0,H,1,7,5,26,-3,8,0,3,1481.4045541545638,1519.1535442958475,13,14
E0,2012-09-15,Arsenal,Southampton,6,1,H,5,0,22,0,2,-4,1,0,1509.4570572481628,1470.8709676573915,13,13
E0,2012-09-15,Man United,Wigan,4,0,H,6,4,27,17,1,0,3,3,1509.9936406458696,1499.7283439985506,13,14
E0,2012-09-16,Reading,Tottenham,1,3,A,1,2,4,9,-2,-1,1,0,1490.5587380669876,1490.8379491075075,25,15
E0,2012-09-17,Everton,Newcastle,2,2,D,6,4,21,14,1,-1,3,0,1509.1793759100922,1499.9846468626727,16,15
E0,2012-09-22,West Ham,Sunderland,1,1,D,7,3,23,12,1,0,6,2,1509.7064437763822,1499.9919797171217,7,7
E0,2012-09-22,Chelsea,Stoke,1,0,H,10,4,32,14,6,0,6,2,1527.8184210347058,1500.5355831712545,7,7
E0,2012-09-22,Southampton,Aston Villa,4,1,H,0,4,0,19,-9,-1,0,1,1462.2291087853562,1492.4868021694044,7,7
E0,2012-09-22,Swansea,Everton,0,3,A,7,7,19,20,6,1,4,3,1508.387517398637,1508.9147921008262,7,5
E0,2012-09-22,West Brom,Reading,1,0,H,7,1,21,3,2,-4,6,0,1509.1873751414287,1480.5667744050038,7,6
E0,2012-09-22,Wigan,Fulham,1,2,A,4,6,13,21,-4,4,1,0,1490.302492466068,1500.892190121181,7,7
E0,2012-09-23,Tottenham,QPR,2,1,H,5,2,22,8,1,-7,2,1,1500.542407027857,1482.2194124131552,7,8
E0,2012-09-23,Newcastle,Norwich,1,0,H,5,3,15,12,-1,-5,4,1,1500.2416205169686,1490.8696452232168,6,8
E0,2012-09-23,Liverpool,Man United,1,2,A,2,9,8,36,-5,5,1,3,1481.6603804832346,1519.6982676025577,8,8
E0,2012-09-23,Man City,Arsenal,1,1,D,8,8,26,32,3,7,6,4,1518.3627118075774,1518.35100402732,8,8
E0,2012-09-29,Sunderland,Wigan,1,0,H,4,4,14,9,0,-5,1,3,1500.2634721600798,1480.6071941148566,7,7
E0,2012-09-29,Arsenal,Chelsea,1,2,A,9,13,29,37,7,7,4,4,1518.3513313053456,1537.0347679442682,6,7
E0,2012-09-29,Everton,Southampton,3,1,H,10,3,28,15,4,-6,4,0,1518.6123218759694,1473.0978001399674,7,7
E0,2012-09-29,Fulham,Man City,1,2,A,9,9,30,23,5,3,6,2,1510.3090035080495,1518.3623748305738,7,6
E0,2012-09-29,Man United,Tottenham,2,3,A,12,8,42,32,6,2,6,3,1528.3551767001327,1510.0155172346365,6,6
E0,2012-09-29,Norwich,Liverpool,2,5,A,3,2,9,6,-6,-6,2,1,1481.4189000940646,1472.750845488392,6,6
E0,2012-09-29,Reading,Newcastle,2,2,D,1,8,2,25,-5,0,1,1,1471.650436175006,1509.9719387912228,7,6
E0,2012-09-29,Stoke,Swansea,2,0,H,4,7,10,12,-1,3,2,3,1491.5822665330386,1498.4026935728507,7,7
E0,2012-09-30,Aston Villa,West Brom,1,1,D,4,10,15,29,-4,3,3,1,1481.9293204355517,1518.365466329798,8,8
E0,2012-10-01,QPR,West Ham,1,2,A,2,8,6,21,-8,1,1,1,1473.0177460810783,1509.4269118658835,8,9
E0,2012-10-06,West Ham,Arsenal,1,3,A,8,8,28,20,1,6,7,5,1518.1285709267718,1508.8885660842375,5,7
E0,2012-10-06,West Brom,QPR,3,2,H,8,2,24,4,0,-4,9,1,1517.3503327579147,1464.0618668037716,6,5
E0,2012-10-06,Man City,Sunderland,3,0,H,9,7,29,25,3,1,7,3,1527.8498768341115,1509.6983218426997,7,7
E0,2012-10-06,Chelsea,Norwich,4,1,H,13,3,39,6,6,-4,9,1,1546.2264227042199,1471.1694651778348,7,7
E0,2012-10-06,Wigan,Everton,2,2,D,4,10,5,33,-4,5,1,6,1471.4425527900091,1527.3097514120047,7,7
E0,2012-10-06,Swansea,Reading,2,2,D,4,2,5,6,-4,-5,4,0,1488.499855444687,1472.7489665019414,7,7
E0,2012-10-07,Southampton,Fulham,2,2,D,3,6,12,21,-7,-1,3,3,1464.6456045176697,1500.5407566629456,8,8
E0,2012-10-07,Tottenham,Aston Villa,2,0,H,11,5,39,16,4,-3,5,1,1520.2403351666117,1482.9742092361332,8,7
E0,2012-10-07,Liverpool,Stoke,0,0,D,5,6,19,21,0,1,1,2,1482.7053300185862,1501.778548990463,8,8
E0,2012-10-07,Newcastle,Man United,0,3,A,6,12,22,30,-1,6,7,6,1508.9046558988218,1517.8278085867369,8,8
E0,2012-10-20,West Ham,Southampton,4,1,H,8,4,20,14,2,-5,7,0,1507.862684892126,1465.675089776361,14,13
E0,2012-10-20,Tottenham,Chelsea,2,4,A,13,13,43,41,6,7,8,7,1529.1718243770922,1554.0991009941717,13,14
E0,2012-10-20,West Brom,Man City,1,2,A,10,11,31,35,1,6,12,5,1525.8284822630962,1537.3279078988314,14,14
E0,2012-10-20,Swansea,Wigan,2,1,H,2,2,6,6,-7,-6,5,3,1488.0468187418269,1473.0368230455188,14,14
E0,2012-10-20,Fulham,Aston Villa,1,0,H,7,5,20,11,0,-3,6,1,1499.5405971909645,1474.2961021490619,13,13
E0,2012-10-20,Man United,Stoke,4,2,H,12,6,33,20,8,1,6,3,1527.2910633170743,1501.245867119701,13,13
E0,2012-10-20,Liverpool,Reading,1,0,H,5,2,19,9,0,-5,2,1,1483.2537505760247,1473.1889897613953,13,14
E0,2012-10-20,Norwich,Arsenal,1,0,H,2,10,3,27,-7,8,2,8,1463.5120517823202,1518.8590389357973,14,14
E0,2012-10-21,QPR,Everton,1,1,D,1,8,2,28,-5,3,1,7,1455.8211575730174,1525.7602340649828,15,15
E0,2012-10-21,Sunderland,Newcastle,1,1,D,6,6,18,16,-2,-2,4,2,1500.491893079671,1499.1614284241437,15,14
E0,2012-10-27,Arsenal,QPR,1,0,H,7,2,17,6,5,-3,4,1,1507.6059359333701,1457.80740922614,7,6
E0,2012-10-27,Aston Villa,Norwich,1,1,D,4,4,6,16,-4,-6,4,1,1465.2863875909734,1475.0917262405253,7,7
E0,2012-10-27,Man City,Swansea,1,0,H,11,4,39,19,5,-6,10,3,1546.7193803925825,1497.6150649174851,7,7
E0,2012-10-27,Reading,Fulham,3,3,D,2,10,7,28,-4,4,2,4,1463.7575506301496,1508.815278184406,7,7
E0,2012-10-27,Stoke,Sunderland,0,0,D,5,6,14,17,-1,-2,5,3,1492.258314391529,1500.4535994158205,7,6
E0,2012-10-27,Wigan,West Ham,2,1,H,1,8,4,27,-7,2,2,4,1463.7430639983806,1516.6543610534545,7,7
E0,2012-10-28,Newcastle,West Brom,2,1,H,6,7,15,21,-2,-2,7,2,1499.1986199234516,1516.159341531143,7,8
E0,2012-10-28,Chelsea,Man United,2,3,A,13,12,43,36,7,9,12,9,1563.1175982024158,1536.5428233930154,8,8
E0,2012-10-28,Everton,Liverpool,2,2,D,9,8,25,29,5,3,7,4,1523.8289577308758,1492.9641444799329,7,8
E0,2012-10-28,Southampton,Tottenham,1,2,A,4,12,10,30,-7,4,4,6,1457.1319508516622,1519.8880605377503,8,8
E0,2012-11-03,Swansea,Chelsea,1,1,D,4,12,15,30,-5,6,8,10,1489.2607117949374,1552.3542028579589,7,6
E0,2012-11-03,Tottenham,Wigan,0,1,A,12,4,33,18,3,-2,8,3,1527.8733451676212,1475.2543083749024,6,7
E0,2012-11-03,Sunderland,Aston Villa,0,1,A,6,2,16,7,-2,-6,5,1,1500.2245481132927,1465.5685330195008,7,7
E0,2012-11-03,West Ham,Man City,0,0,D,7,13,19,43,1,6,10,8,1505.4683796364056,1555.3153805407705,7,7
E0,2012-11-03,Man United,Arsenal,2,1,H,12,7,39,25,6,1,9,8,1546.997597565952,1516.1823544641745,6,7
E0,2012-11-03,Norwich,Stoke,1,0,H,4,5,17,14,-6,-1,5,3,1474.817695329714,1492.494149918409,7,7
E0,2012-11-03,Fulham,Everton,2,2,D,8,9,23,21,1,5,9,8,1507.5621533358565,1522.9429265771062,7,6
E0,2012-11-04,Liverpool,Newcastle,1,1,D,8,8,26,24,3,-1,5,3,1493.824868147574,1509.6864013189427,7,7
E0,2012-11-04,QPR,Reading,1,1,D,1,3,4,10,-4,-2,2,1,1449.4719415932725,1465.0471943682346,8,8
E0,2012-11-05,West Brom,Southampton,2,0,H,7,4,14,6,0,-3,12,0,1505.9730568882708,1448.9188261748768,8,8
E0,2012-11-10,Arsenal,Fulham,3,3,D,6,6,18,20,0,0,7,5,1507.3266166271871,1508.0045586074611,7,7
E0,2012-11-10,Aston Villa,Man United,2,3,A,5,12,20,42,-2,6,5,12,1476.248524245618,1556.1129819729813,7,7
E0,2012-11-10,Everton,Sunderland,2,1,H,7,5,17,10,2,-3,8,4,1522.513230539669,1489.2303629029227,7,7
E0,2012-11-10,Reading,Norwich,0,0,D,4,7,12,28,-1,-4,3,2,1464.6120717172776,1485.3260260675943,6,7
E0,2012-11-10,Southampton,Swansea,1,1,D,1,5,2,16,-8,-2,4,3,1440.7800089638154,1491.0569860483897,5,7
E0,2012-11-10,Stoke,QPR,1,0,H,5,2,9,8,-1,-3,6,1,1482.2878639977255,1449.919933341189,7,6
E0,2012-11-10,Wigan,West Brom,1,2,A,7,7,29,22,0,1,5,2,1486.432228690791,1514.3455077434448,7,5
E0,2012-11-11,Newcastle,West Ham,0,1,A,6,7,21,17,-2,1,10,4,1509.2432909642553,1506.8933280030963,7,8
E0,2012-11-11,Chelsea,Liverpool,1,1,D,10,9,23,23,5,4,12,5,1550.608007412214,1494.2810828652312,8,7
E0,2012-11-11,Man City,Tottenham,2,1,H,13,9,35,21,6,1,13,9,1553.9306359891634,1516.3703216441877,8,8
E0,2012-11-17,West Brom,Chelsea,2,1,H,9,8,30,18,2,4,12,11,1523.2813941559803,1549.0008442250826,7,6
E0,2012-11-17,Arsenal,Tottenham,5,2,H,7,6,17,12,1,-1,8,9,1507.3461293411438,1507.7002964417604,7,6
E0,2012-11-17,Liverpool,Wigan,3,0,H,7,7,19,22,1,0,5,6,1495.8431498013792,1477.2339133193718,6,7
E0,2012-11-17,Man City,Aston Villa,5,0,H,13,4,37,15,6,-3,13,4,1562.853755209567,1468.5075588434281,6,7
E0,2012-11-17,Newcastle,Swansea,1,2,A,5,6,15,16,-3,0,7,4,1499.1756546246213,1489.6604472806741,6,7
E0,2012-11-17,Norwich,Man United,1,0,H,8,15,26,45,-1,8,8,15,1484.7476164562304,1563.6436081234847,7,7
E0,2012-11-17,QPR,Southampton,1,3,A,2,2,6,6,-3,-6,3,0,1441.1070197618956,1442.2170796098346,7,7
E0,2012-11-17,Reading,Everton,2,1,H,4,7,13,25,-1,1,4,6,1465.2075618609053,1531.5581922274116,7,7
E0,2012-11-18,Fulham,Sunderland,1,3,A,7,2,19,5,1,-5,10,3,1507.9856075124808,1480.4426638810446,8,8
E0,2012-11-19,West Ham,Stoke,1,1,D,7,5,25,19,1,-2,8,2,1516.6712320354616,1491.3589260005422,8,9
E0,2012-11-24,Aston Villa,Arsenal,0,0,D,4,7,11,25,-6,2,5,7,1461.3537687759033,1517.3563230861917,7,7
E0,2012-11-24,Everton,Norwich,1,1,D,6,11,18,33,0,3,11,3,1520.003313847552,1496.9801822730976,7,7
E0,2012-11-24,Man United,QPR,3,1,H,12,2,30,4,4,-4,12,0,1551.7480849271908,1431.1389697439072,7,7
E0,2012-11-24,Stoke,Fulham,1,0,H,5,6,19,12,-2,-1,9,6,1492.0653618024721,1497.194514389298,5,6
E0,2012-11-24,Sunderland,West Brom,2,4,A,5,9,18,36,0,2,5,5,1490.9244476117829,1534.020310192661,6,7
E0,2012-11-24,Wigan,Reading,3,2,H,6,6,15,24,-3,0,5,2,1468.0401977193287,1477.0944040781026,7,7
E0,2012-11-25,Chelsea,Man City,0,0,D,5,13,10,39,0,8,10,9,1538.569936797967,1570.203088288201,8,8
E0,2012-11-25,Southampton,Newcastle,2,0,H,4,5,19,10,-4,-1,5,4,1451.8983339899482,1488.9018533933709,8,8
E0,2012-11-25,Swansea,Liverpool,0,0,D,8,9,25,27,1,4,6,6,1499.6386132281636,1505.308044535133,8,8
E0,2012-11-25,Tottenham,West Ham,3,1,H,3,8,6,23,-6,3,7,7,1497.9781476946243,1515.9439715670953,8,6
E0,2012-11-27,Sunderland,QPR,0,0,D,4,1,13,2,-2,-6,5,0,1482.1585236103294,1424.646609392073,3,3
E0,2012-11-27,Aston Villa,Reading,1,0,H,5,6,12,18,-5,0,6,2,1462.9518356245649,1467.1291250702332,3,3
E0,2012-11-28,Chelsea,Fulham,0,0,D,3,3,10,6,-2,-3,8,6,1539.477904559321,1487.338947394779,3,4
E0,2012-11-28,Everton,Arsenal,1,1,D,6,8,17,23,0,3,9,5,1519.3416231017288,1515.803110296851,4,4
E0,2012-11-28,Man United,West Ham,1,0,H,12,5,33,15,4,-2,12,7,1558.4097094537674,1505.7295995982195,4,3
E0,2012-11-28,Southampton,Norwich,1,1,D,7,9,30,27,1,2,8,3,1462.9593720496198,1497.622909047002,3,4
E0,2012-11-28,Stoke,Newcastle,2,1,H,8,4,29,5,1,-3,11,4,1502.2129799570969,1478.156553353766,4,3
E0,2012-11-28,Swansea,West Brom,3,1,H,6,12,22,42,0,5,6,7,1499.8017780963435,1542.5385966537472,3,4
E0,2012-11-28,Tottenham,Liverpool,2,1,H,6,7,18,23,-2,3,9,7,1508.4947852749658,1505.1495747147237,3,3
E0,2012-11-28,Wigan,Man City,0,2,A,9,11,24,31,-1,7,7,9,1478.3007397488452,1569.3210445867894,4,3
E0,2012-12-01,QPR,Aston Villa,1,1,D,2,7,6,22,-5,-4,3,3,1426.2410015268672,1473.0720618865032,4,4
E0,2012-12-01,West Brom,Stoke,0,1,A,12,10,30,36,4,2,12,2,1531.634060994885,1511.521684717572,3,3
E0,2012-12-01,Reading,Man United,3,4,A,5,12,12,36,-1,4,6,12,1457.3001598612818,1566.9049678623396,4,3
E0,2012-12-01,West Ham,Chelsea,3,1,H,5,4,10,12,-2,-1,6,8,1497.472394690735,1537.9883894800585,3,3
E0,2012-12-01,Man City,Everton,1,1,D,11,6,35,16,8,0,13,6,1576.5606718189226,1519.239780037557,3,3
E0,2012-12-01,Fulham,Tottenham,0,3,A,3,6,8,27,-3,-2,7,9,1488.786515429234,1518.3985053505128,3,3
E0,2012-12-01,Arsenal,Swansea,0,2,A,6,9,20,31,2,3,10,4,1515.902022377372,1511.0256760655793,3,3
E0,2012-12-01,Liverpool,Southampton,1,0,H,6,8,16,28,2,2,8,3,1495.5307248584186,1463.9537716174434,3,3
E0,2012-12-02,Norwich,Sunderland,2,1,H,9,4,23,14,2,-2,10,5,1496.6568555752117,1480.5181529784252,4,5
E0,2012-12-03,Newcastle,Wigan,3,0,H,1,6,1,15,-5,-4,6,3,1469.1139377572058,1470.8621819459433,5,5
E0,2012-12-08,Swansea,Norwich,3,4,A,11,9,37,29,5,2,9,4,1520.8741776448678,1506.1926801755124,7,6
E0,2012-12-08,Sunderland,Chelsea,1,3,A,4,3,10,8,-2,-3,5,7,1471.255783078288,1527.1454863362808,6,7
E0,2012-12-08,Wigan,QPR,2,2,D,3,2,9,9,-8,-5,7,1,1461.101089371848,1427.580803536234,5,7
E0,2012-12-08,Aston Villa,Stoke,0,0,D,5,13,20,41,-5,4,6,5,1471.7701496417485,1521.7960305026604,7,7
E0,2012-12-08,Arsenal,West Brom,2,0,H,6,9,14,18,1,1,7,7,1505.7616790635097,1521.0558260221633,7,7
E0,2012-12-08,Southampton,Reading,1,0,H,8,4,20,7,3,-2,6,2,1455.119047590931,1450.3541931684972,7,7
E0,2012-12-09,Everton,Tottenham,2,1,H,6,9,15,36,0,2,9,9,1520.8289635149301,1527.2874584584245,8,8
E0,2012-12-09,Man City,Man United,2,3,A,11,12,29,39,8,4,13,12,1574.9256517938638,1573.6707843678662,8,8
E0,2012-12-09,West Ham,Liverpool,2,3,A,7,8,20,25,0,3,8,6,1508.633281257856,1504.6243613013612,8,8
E0,2012-12-10,Fulham,Newcastle,2,1,H,2,3,5,15,-6,-2,4,3,1479.6367592330073,1479.1642558451285,9,7
E0,2012-12-11,Sunderland,Reading,3,0,H,4,3,6,3,-3,-3,2,1,1462.8506845992922,1440.774964192183,3,3
E0,2012-12-15,QPR,Fulham,2,1,H,3,4,12,18,-4,-5,3,4,1428.5151782902064,1489.6231595006752,7,5
E0,2012-12-15,Liverpool,Aston Villa,1,3,A,10,6,32,20,4,-4,11,4,1514.448621323464,1473.2001416762278,6,7
E0,2012-12-15,Man United,Sunderland,3,1,H,12,4,42,17,4,-2,12,4,1583.4180934682943,1472.216147979337,6,4
E0,2012-12-15,Newcastle,Man City,1,3,A,3,8,12,18,-2,6,6,11,1469.46519639216,1564.8895339630574,5,6
E0,2012-12-15,Norwich,Wigan,2,1,H,11,4,35,11,3,-7,12,3,1516.3152631282633,1460.1392803851716,7,7
E0,2012-12-15,Stoke,Everton,1,1,D,11,6,33,24,3,0,13,4,1520.406378822134,1531.0148325335056,7,6
E0,2012-12-16,West Brom,West Ham,0,0,D,6,4,9,13,-2,-2,9,6,1510.9161191381042,1498.5179003867502,8,7
E0,2012-12-16,Tottenham,Swansea,1,0,H,9,10,27,26,2,4,9,7,1517.3947367924804,1510.4518615169047,7,8
E0,2012-12-17,Reading,Arsenal,2,5,A,0,8,0,23,-7,3,6,5,1431.677451955198,1516.2015958828367,6,9
E0,2012-12-22,Liverpool,Fulham,4,0,H,7,4,22,14,-1,-4,10,3,1503.2669413886795,1478.2117469205411,7,7
E0,2012-12-22,Man City,Reading,1,0,H,8,0,25,0,3,-9,10,1,1572.0155928825704,1424.063366795597,7,5
E0,2012-12-22,Newcastle,QPR,1,0,H,3,6,9,24,-3,-1,6,2,1462.1446906307829,1440.2560926746453,7,7
E0,2012-12-22,Southampton,Sunderland,0,1,A,10,4,27,13,4,-2,8,4,1464.9819126538866,1465.4903614970472,14,7
E0,2012-12-22,Tottenham,Stoke,0,0,D,12,11,33,27,6,3,9,5,1527.1949313738603,1520.7116198115223,6,7
E0,2012-12-22,West Brom,Norwich,2,1,H,4,11,8,39,-3,3,7,7,1510.5594211125117,1524.712332474631,6,7
E0,2012-12-22,West Ham,Everton,1,2,A,4,7,14,23,-2,1,8,4,1498.86434450853,1530.718369133477,6,7
E0,2012-12-22,Wigan,Arsenal,0,1,A,4,8,7,30,-5,3,7,5,1451.9767340249668,1523.610113194006,7,5
E0,2012-12-23,Chelsea,Aston Villa,8,0,H,5,9,20,29,-1,3,6,7,1535.3157721304274,1484.063379871389,15,8
E0,2012-12-23,Swansea,Man United,1,1,D,7,15,16,45,2,7,8,12,1500.933393106496,1590.322437190021,7,8
E0,2012-12-26,Stoke,Liverpool,3,1,H,9,9,21,30,2,3,11,6,1520.8928343865023,1512.54704244034,4,4
E0,2012-12-26,Reading,Swansea,0,0,D,0,7,0,14,-9,2,5,7,1418.2251200530297,1503.4509118224503,4,3
E0,2012-12-26,QPR,West Brom,1,2,A,6,4,18,19,0,-4,6,6,1431.1533913825365,1520.9665494794147,4,4
E0,2012-12-26,Norwich,Chelsea,0,1,A,10,8,28,30,2,8,15,7,1514.6045243505419,1543.8512177304951,4,3
E0,2012-12-26,Aston Villa,Tottenham,0,4,A,8,10,20,26,-5,4,6,6,1475.7674248643673,1527.0083483232906,3,4
E0,2012-12-26,Fulham,Southampton,1,1,D,4,7,10,17,-7,1,7,3,1469.1967914833622,1454.9965469775248,4,4
E0,2012-12-26,Everton,Wigan,2,1,H,9,1,31,3,2,-7,9,3,1539.5454519214204,1444.0097820184378,4,4
E0,2012-12-26,Sunderland,Man City,1,0,H,6,10,24,32,-1,4,4,11,1475.1884170476308,1577.9971978552348,4,4
E0,2012-12-26,Man United,Newcastle,4,3,H,13,6,35,21,5,0,15,2,1587.8729088816535,1471.515518325434,3,4
E0,2012-12-29,Stoke,Southampton,3,3,D,9,5,27,15,3,-1,13,4,1530.6526693760445,1455.3932972532932,3,3
E0,2012-12-29,Reading,West Ham,1,0,H,1,4,5,10,-8,-1,5,4,1420.6300711222373,1489.7786167355407,3,7
E0,2012-12-29,Sunderland,Tottenham,1,2,A,9,10,33,31,1,7,7,6,1488.064046309622,1535.3046148180285,3,3
E0,2012-12-29,Norwich,Man City,3,4,A,9,7,18,22,1,1,12,8,1505.4443291531409,1565.465016818183,3,3
E0,2012-12-29,Aston Villa,Wigan,0,3,A,5,1,12,2,-10,-6,5,3,1467.2316562444855,1436.8865840450344,3,3
E0,2012-12-29,Fulham,Swansea,1,2,A,4,5,11,12,-7,0,5,8,1468.7883030247776,1501.1112849692884,3,3
E0,2012-12-29,Man United,West Brom,2,0,H,13,7,37,30,5,-1,15,9,1594.6437101219956,1528.2374388530748,3,3
E0,2012-12-29,Arsenal,Newcastle,7,3,H,10,6,37,15,4,0,10,1,1531.358294050275,1464.918161481786,7,3
E0,2012-12-30,Everton,Chelsea,1,2,A,11,10,37,37,3,9,11,7,1546.8629836022735,1552.7502595212582,4,4
E0,2012-12-30,QPR,Liverpool,0,3,A,5,9,12,21,-1,2,5,5,1423.6823398964414,1503.0676930524062,4,4
E0,2013-01-01,Man City,Stoke,3,0,H,9,7,30,23,2,2,10,6,1573.5238417943424,1528.5197860492144,3,3
E0,2013-01-01,Southampton,Arsenal,1,1,D,5,12,15,42,-1,8,8,8,1457.4675078938992,1539.4689675863674,3,3
E0,2013-01-01,Swansea,Aston Villa,2,2,D,5,4,22,7,-1,-13,6,7,1509.9254376687127,1456.3604689585263,3,3
E0,2013-01-01,Tottenham,Reading,3,1,H,10,4,36,19,5,-6,10,0,1543.709727600947,1432.5944572860406,3,3
E0,2013-01-01,West Brom,Fulham,1,2,A,7,4,23,7,-2,-5,10,2,1520.349942084543,1459.7159584425378,3,3
E0,2013-01-01,West Ham,Norwich,2,1,H,4,6,6,9,-1,-1,5,6,1478.1474272230034,1497.1548807488655,3,3
E0,2013-01-01,Wigan,Man United,0,4,A,4,13,16,39,0,6,4,10,1447.4465012785706,1602.7553234928243,3,3
E0,2013-01-02,Newcastle,Everton,1,2,A,3,10,9,26,-7,2,6,6,1457.0315699647647,1537.032416808189,4,3
E0,2013-01-02,Chelsea,QPR,0,1,A,12,4,42,7,10,-4,6,2,1562.2981720172777,1415.9282844097984,3,3
E0,2013-01-02,Liverpool,Sunderland,3,0,H,9,9,27,24,4,2,10,6,1510.610918446201,1479.4154215005037,3,4
E0,2013-01-12,Aston Villa,Southampton,0,1,A,4,6,8,15,-13,0,5,5,1457.847067877682,1459.784829736232,11,11
E0,2013-01-12,Everton,Swansea,0,0,D,10,6,31,22,2,0,8,10,1544.5594577523252,1508.3958140465156,10,11
E0,2013-01-12,Fulham,Wigan,1,1,D,4,3,18,12,-5,-4,4,3,1471.1143708974423,1441.6409214495486,11,11
E0,2013-01-12,Norwich,Newcastle,0,0,D,3,3,3,6,-3,-7,9,0,1486.9114040193376,1449.2943294939791,11,10
E0,2013-01-12,QPR,Tottenham,0,0,D,6,13,18,41,-3,8,4,9,1429.5644598217677,1550.6163271384391,10,11
E0,2013-01-12,Reading,West Brom,3,2,H,4,7,15,16,-5,-1,7,6,1425.8665013311627,1508.6222600993603,11,11
E0,2013-01-12,Stoke,Chelsea,0,4,A,6,12,16,30,-1,11,11,9,1520.0536527740433,1548.3180359923144,11,10
